max_s11 min_s11 max_s22 min_s22 max_s12 min_s12 max_e11 min_e11 max_e22 min_e22 max_e12 min_e12
1.042999343872070312e+02 9.733386993408203125e+01 1.035952301025390625e+02 9.714940643310546875e+01 2.793160438537597656e+00 -2.819631576538085938e+00 1.042999343872070312e+02 9.733386993408203125e+01 1.035952301025390625e+02 9.714940643310546875e+01 2.793160438537597656e+00 -2.819631576538085938e+00
1.141396102905273438e+02 9.579093933105468750e+01 1.084796676635742188e+02 9.566121673583984375e+01 5.614090919494628906e+00 -5.101918697357177734e+00 1.141396102905273438e+02 9.579093933105468750e+01 1.084796676635742188e+02 9.566121673583984375e+01 5.614090919494628906e+00 -5.101918697357177734e+00
1.070325698852539062e+02 9.658241271972656250e+01 1.098283081054687500e+02 9.636618804931640625e+01 3.007727622985839844e+00 -5.840769290924072266e+00 1.070325698852539062e+02 9.658241271972656250e+01 1.098283081054687500e+02 9.636618804931640625e+01 3.007727622985839844e+00 -5.840769290924072266e+00
1.147887496948242188e+02 9.588292694091796875e+01 1.072825927734375000e+02 9.615126037597656250e+01 4.580515384674072266e+00 -6.010244369506835938e+00 1.147887496948242188e+02 9.588292694091796875e+01 1.072825927734375000e+02 9.615126037597656250e+01 4.580515384674072266e+00 -6.010244369506835938e+00
1.049818954467773438e+02 9.710434722900390625e+01 1.049405899047851562e+02 9.722077941894531250e+01 2.468220710754394531e+00 -3.814279794692993164e+00 1.049818954467773438e+02 9.710434722900390625e+01 1.049405899047851562e+02 9.722077941894531250e+01 2.468220710754394531e+00 -3.814279794692993164e+00
1.075163345336914062e+02 9.657146453857421875e+01 1.084853286743164062e+02 9.641289520263671875e+01 3.688065528869628906e+00 -3.463359594345092773e+00 1.075163345336914062e+02 9.657146453857421875e+01 1.084853286743164062e+02 9.641289520263671875e+01 3.688065528869628906e+00 -3.463359594345092773e+00
1.072134323120117188e+02 9.626598358154296875e+01 1.099176788330078125e+02 9.639468383789062500e+01 3.694654703140258789e+00 -3.986750841140747070e+00 1.072134323120117188e+02 9.626598358154296875e+01 1.099176788330078125e+02 9.639468383789062500e+01 3.694654703140258789e+00 -3.986750841140747070e+00
1.068621826171875000e+02 9.639769744873046875e+01 1.040318145751953125e+02 9.680311584472656250e+01 3.234811067581176758e+00 -3.100718975067138672e+00 1.068621826171875000e+02 9.639769744873046875e+01 1.040318145751953125e+02 9.680311584472656250e+01 3.234811067581176758e+00 -3.100718975067138672e+00
1.065257568359375000e+02 9.674209594726562500e+01 1.063432540893554688e+02 9.685014343261718750e+01 2.943667650222778320e+00 -4.545088291168212891e+00 1.065257568359375000e+02 9.674209594726562500e+01 1.063432540893554688e+02 9.685014343261718750e+01 2.943667650222778320e+00 -4.545088291168212891e+00
1.110750427246093750e+02 9.643400573730468750e+01 1.069145202636718750e+02 9.681133270263671875e+01 3.203214883804321289e+00 -4.748159885406494141e+00 1.110750427246093750e+02 9.643400573730468750e+01 1.069145202636718750e+02 9.681133270263671875e+01 3.203214883804321289e+00 -4.748159885406494141e+00
1.100862731933593750e+02 9.656607818603515625e+01 1.074473724365234375e+02 9.706156921386718750e+01 2.685933828353881836e+00 -4.282797813415527344e+00 1.100862731933593750e+02 9.656607818603515625e+01 1.074473724365234375e+02 9.706156921386718750e+01 2.685933828353881836e+00 -4.282797813415527344e+00
1.091225891113281250e+02 9.638909912109375000e+01 1.145218505859375000e+02 9.622210693359375000e+01 3.956671953201293945e+00 -4.614504337310791016e+00 1.091225891113281250e+02 9.638909912109375000e+01 1.145218505859375000e+02 9.622210693359375000e+01 3.956671953201293945e+00 -4.614504337310791016e+00
1.078744125366210938e+02 9.665215301513671875e+01 1.055188369750976562e+02 9.660556030273437500e+01 2.797431945800781250e+00 -4.636767864227294922e+00 1.078744125366210938e+02 9.665215301513671875e+01 1.055188369750976562e+02 9.660556030273437500e+01 2.797431945800781250e+00 -4.636767864227294922e+00
1.049961242675781250e+02 9.681847381591796875e+01 1.039124755859375000e+02 9.692069244384765625e+01 2.869483709335327148e+00 -3.015414953231811523e+00 1.049961242675781250e+02 9.681847381591796875e+01 1.039124755859375000e+02 9.692069244384765625e+01 2.869483709335327148e+00 -3.015414953231811523e+00
1.067433090209960938e+02 9.602682495117187500e+01 1.100338897705078125e+02 9.635556030273437500e+01 3.459822893142700195e+00 -4.872442245483398438e+00 1.067433090209960938e+02 9.602682495117187500e+01 1.100338897705078125e+02 9.635556030273437500e+01 3.459822893142700195e+00 -4.872442245483398438e+00
1.095056991577148438e+02 9.647284698486328125e+01 1.108328094482421875e+02 9.601922607421875000e+01 3.552697658538818359e+00 -3.818452119827270508e+00 1.095056991577148438e+02 9.647284698486328125e+01 1.108328094482421875e+02 9.601922607421875000e+01 3.552697658538818359e+00 -3.818452119827270508e+00
1.071833419799804688e+02 9.448683929443359375e+01 1.143747177124023438e+02 9.604260253906250000e+01 6.568482875823974609e+00 -4.179599285125732422e+00 1.071833419799804688e+02 9.448683929443359375e+01 1.143747177124023438e+02 9.604260253906250000e+01 6.568482875823974609e+00 -4.179599285125732422e+00
1.032281799316406250e+02 9.736890411376953125e+01 1.038318328857421875e+02 9.731562042236328125e+01 2.518160104751586914e+00 -2.533320426940917969e+00 1.032281799316406250e+02 9.736890411376953125e+01 1.038318328857421875e+02 9.731562042236328125e+01 2.518160104751586914e+00 -2.533320426940917969e+00
1.102982482910156250e+02 9.519335937500000000e+01 1.156706161499023438e+02 9.579167938232421875e+01 4.426707267761230469e+00 -5.917316913604736328e+00 1.102982482910156250e+02 9.519335937500000000e+01 1.156706161499023438e+02 9.579167938232421875e+01 4.426707267761230469e+00 -5.917316913604736328e+00
1.068711395263671875e+02 9.617564392089843750e+01 1.066972427368164062e+02 9.617626190185546875e+01 4.197794914245605469e+00 -4.978401660919189453e+00 1.068711395263671875e+02 9.617564392089843750e+01 1.066972427368164062e+02 9.617626190185546875e+01 4.197794914245605469e+00 -4.978401660919189453e+00
1.090447845458984375e+02 9.625909423828125000e+01 1.049427337646484375e+02 9.644732666015625000e+01 4.196900844573974609e+00 -3.440966844558715820e+00 1.090447845458984375e+02 9.625909423828125000e+01 1.049427337646484375e+02 9.644732666015625000e+01 4.196900844573974609e+00 -3.440966844558715820e+00
1.115035324096679688e+02 9.543938446044921875e+01 1.124462509155273438e+02 9.550139617919921875e+01 4.874022960662841797e+00 -7.253612518310546875e+00 1.115035324096679688e+02 9.543938446044921875e+01 1.124462509155273438e+02 9.550139617919921875e+01 4.874022960662841797e+00 -7.253612518310546875e+00
1.090277633666992188e+02 9.590752410888671875e+01 1.078301010131835938e+02 9.585180664062500000e+01 4.443413257598876953e+00 -4.453532695770263672e+00 1.090277633666992188e+02 9.590752410888671875e+01 1.078301010131835938e+02 9.585180664062500000e+01 4.443413257598876953e+00 -4.453532695770263672e+00
1.109146957397460938e+02 9.646003723144531250e+01 1.047913436889648438e+02 9.697177124023437500e+01 4.466144084930419922e+00 -4.603268146514892578e+00 1.109146957397460938e+02 9.646003723144531250e+01 1.047913436889648438e+02 9.697177124023437500e+01 4.466144084930419922e+00 -4.603268146514892578e+00
1.039265365600585938e+02 9.752365875244140625e+01 1.039976577758789062e+02 9.745900726318359375e+01 2.915357351303100586e+00 -2.321853399276733398e+00 1.039265365600585938e+02 9.752365875244140625e+01 1.039976577758789062e+02 9.745900726318359375e+01 2.915357351303100586e+00 -2.321853399276733398e+00
1.058410720825195312e+02 9.704856872558593750e+01 1.038796539306640625e+02 9.713690185546875000e+01 3.978839397430419922e+00 -2.663069725036621094e+00 1.058410720825195312e+02 9.704856872558593750e+01 1.038796539306640625e+02 9.713690185546875000e+01 3.978839397430419922e+00 -2.663069725036621094e+00
1.042968902587890625e+02 9.707200622558593750e+01 1.035879669189453125e+02 9.709931182861328125e+01 3.314280748367309570e+00 -2.652240037918090820e+00 1.042968902587890625e+02 9.707200622558593750e+01 1.035879669189453125e+02 9.709931182861328125e+01 3.314280748367309570e+00 -2.652240037918090820e+00
1.089175643920898438e+02 9.676941680908203125e+01 1.063552703857421875e+02 9.672316741943359375e+01 4.316544055938720703e+00 -3.305219888687133789e+00 1.089175643920898438e+02 9.676941680908203125e+01 1.063552703857421875e+02 9.672316741943359375e+01 4.316544055938720703e+00 -3.305219888687133789e+00
1.070866470336914062e+02 9.654937744140625000e+01 1.082235336303710938e+02 9.627356719970703125e+01 3.395803689956665039e+00 -4.736181735992431641e+00 1.070866470336914062e+02 9.654937744140625000e+01 1.082235336303710938e+02 9.627356719970703125e+01 3.395803689956665039e+00 -4.736181735992431641e+00
1.040348510742187500e+02 9.631359863281250000e+01 1.069378433227539062e+02 9.583813476562500000e+01 4.762003898620605469e+00 -4.535763740539550781e+00 1.040348510742187500e+02 9.631359863281250000e+01 1.069378433227539062e+02 9.583813476562500000e+01 4.762003898620605469e+00 -4.535763740539550781e+00
1.114829406738281250e+02 9.636078643798828125e+01 1.084400482177734375e+02 9.577033233642578125e+01 3.886187076568603516e+00 -6.391921520233154297e+00 1.114829406738281250e+02 9.636078643798828125e+01 1.084400482177734375e+02 9.577033233642578125e+01 3.886187076568603516e+00 -6.391921520233154297e+00
1.091383972167968750e+02 9.644068908691406250e+01 1.060017013549804688e+02 9.668218994140625000e+01 3.546919584274291992e+00 -3.296233177185058594e+00 1.091383972167968750e+02 9.644068908691406250e+01 1.060017013549804688e+02 9.668218994140625000e+01 3.546919584274291992e+00 -3.296233177185058594e+00
1.035930938720703125e+02 9.695092773437500000e+01 1.069394454956054688e+02 9.682733917236328125e+01 3.276753425598144531e+00 -2.962755441665649414e+00 1.035930938720703125e+02 9.695092773437500000e+01 1.069394454956054688e+02 9.682733917236328125e+01 3.276753425598144531e+00 -2.962755441665649414e+00
1.120126571655273438e+02 9.626990509033203125e+01 1.107153930664062500e+02 9.629769134521484375e+01 5.459502220153808594e+00 -3.339812278747558594e+00 1.120126571655273438e+02 9.626990509033203125e+01 1.107153930664062500e+02 9.629769134521484375e+01 5.459502220153808594e+00 -3.339812278747558594e+00
1.117009277343750000e+02 9.631171417236328125e+01 1.119933929443359375e+02 9.638224792480468750e+01 6.655085086822509766e+00 -6.266602039337158203e+00 1.117009277343750000e+02 9.631171417236328125e+01 1.119933929443359375e+02 9.638224792480468750e+01 6.655085086822509766e+00 -6.266602039337158203e+00
1.042689437866210938e+02 9.699298095703125000e+01 1.107238693237304688e+02 9.642041778564453125e+01 4.076733589172363281e+00 -2.819605827331542969e+00 1.042689437866210938e+02 9.699298095703125000e+01 1.107238693237304688e+02 9.642041778564453125e+01 4.076733589172363281e+00 -2.819605827331542969e+00
1.069141540527343750e+02 9.577586364746093750e+01 1.092104415893554688e+02 9.558320617675781250e+01 3.492564439773559570e+00 -4.371582031250000000e+00 1.069141540527343750e+02 9.577586364746093750e+01 1.092104415893554688e+02 9.558320617675781250e+01 3.492564439773559570e+00 -4.371582031250000000e+00
1.046814193725585938e+02 9.727159881591796875e+01 1.040609664916992188e+02 9.729340362548828125e+01 2.459355831146240234e+00 -2.984603643417358398e+00 1.046814193725585938e+02 9.727159881591796875e+01 1.040609664916992188e+02 9.729340362548828125e+01 2.459355831146240234e+00 -2.984603643417358398e+00
1.044374923706054688e+02 9.672431945800781250e+01 1.134638977050781250e+02 9.660785675048828125e+01 3.231289148330688477e+00 -4.022048950195312500e+00 1.044374923706054688e+02 9.672431945800781250e+01 1.134638977050781250e+02 9.660785675048828125e+01 3.231289148330688477e+00 -4.022048950195312500e+00
1.116075668334960938e+02 9.557696533203125000e+01 1.080651168823242188e+02 9.598196411132812500e+01 3.618077278137207031e+00 -3.890912771224975586e+00 1.116075668334960938e+02 9.557696533203125000e+01 1.080651168823242188e+02 9.598196411132812500e+01 3.618077278137207031e+00 -3.890912771224975586e+00
1.112920379638671875e+02 9.606563568115234375e+01 1.104451141357421875e+02 9.562084197998046875e+01 7.378684997558593750e+00 -4.625786304473876953e+00 1.112920379638671875e+02 9.606563568115234375e+01 1.104451141357421875e+02 9.562084197998046875e+01 7.378684997558593750e+00 -4.625786304473876953e+00
1.117837371826171875e+02 9.632442474365234375e+01 1.035443420410156250e+02 9.651794433593750000e+01 3.575748682022094727e+00 -3.966351509094238281e+00 1.117837371826171875e+02 9.632442474365234375e+01 1.035443420410156250e+02 9.651794433593750000e+01 3.575748682022094727e+00 -3.966351509094238281e+00
1.041587066650390625e+02 9.694995117187500000e+01 1.049170989990234375e+02 9.704458618164062500e+01 4.214728355407714844e+00 -3.161776781082153320e+00 1.041587066650390625e+02 9.694995117187500000e+01 1.049170989990234375e+02 9.704458618164062500e+01 4.214728355407714844e+00 -3.161776781082153320e+00
1.053147735595703125e+02 9.670221710205078125e+01 1.040712890625000000e+02 9.669101715087890625e+01 3.265611648559570312e+00 -3.502682447433471680e+00 1.053147735595703125e+02 9.670221710205078125e+01 1.040712890625000000e+02 9.669101715087890625e+01 3.265611648559570312e+00 -3.502682447433471680e+00
1.047568893432617188e+02 9.724630737304687500e+01 1.041357040405273438e+02 9.729354095458984375e+01 3.836134195327758789e+00 -3.007211685180664062e+00 1.047568893432617188e+02 9.724630737304687500e+01 1.041357040405273438e+02 9.729354095458984375e+01 3.836134195327758789e+00 -3.007211685180664062e+00
1.084450759887695312e+02 9.636910247802734375e+01 1.063632888793945312e+02 9.488861846923828125e+01 3.824212312698364258e+00 -4.611385822296142578e+00 1.084450759887695312e+02 9.636910247802734375e+01 1.063632888793945312e+02 9.488861846923828125e+01 3.824212312698364258e+00 -4.611385822296142578e+00
1.070805587768554688e+02 9.635196685791015625e+01 1.050220642089843750e+02 9.652576446533203125e+01 3.456446886062622070e+00 -4.054789543151855469e+00 1.070805587768554688e+02 9.635196685791015625e+01 1.050220642089843750e+02 9.652576446533203125e+01 3.456446886062622070e+00 -4.054789543151855469e+00
1.165132598876953125e+02 9.571817016601562500e+01 1.079190368652343750e+02 9.599559020996093750e+01 4.480467796325683594e+00 -5.815830707550048828e+00 1.165132598876953125e+02 9.571817016601562500e+01 1.079190368652343750e+02 9.599559020996093750e+01 4.480467796325683594e+00 -5.815830707550048828e+00
1.047460098266601562e+02 9.632681274414062500e+01 1.048739395141601562e+02 9.680157470703125000e+01 3.093166589736938477e+00 -3.079494476318359375e+00 1.047460098266601562e+02 9.632681274414062500e+01 1.048739395141601562e+02 9.680157470703125000e+01 3.093166589736938477e+00 -3.079494476318359375e+00
1.069778213500976562e+02 9.638307189941406250e+01 1.052050552368164062e+02 9.611315917968750000e+01 4.159227371215820312e+00 -3.770736455917358398e+00 1.069778213500976562e+02 9.638307189941406250e+01 1.052050552368164062e+02 9.611315917968750000e+01 4.159227371215820312e+00 -3.770736455917358398e+00
1.051030349731445312e+02 9.715673065185546875e+01 1.123379898071289062e+02 9.662863159179687500e+01 4.025645732879638672e+00 -2.992207288742065430e+00 1.051030349731445312e+02 9.715673065185546875e+01 1.123379898071289062e+02 9.662863159179687500e+01 4.025645732879638672e+00 -2.992207288742065430e+00
1.067637634277343750e+02 9.611218261718750000e+01 1.060805511474609375e+02 9.689476013183593750e+01 2.760768890380859375e+00 -5.063493251800537109e+00 1.067637634277343750e+02 9.611218261718750000e+01 1.060805511474609375e+02 9.689476013183593750e+01 2.760768890380859375e+00 -5.063493251800537109e+00
1.086807632446289062e+02 9.607088470458984375e+01 1.102651596069335938e+02 9.546125793457031250e+01 5.727614402770996094e+00 -4.675882339477539062e+00 1.086807632446289062e+02 9.607088470458984375e+01 1.102651596069335938e+02 9.546125793457031250e+01 5.727614402770996094e+00 -4.675882339477539062e+00
1.072709884643554688e+02 9.642026519775390625e+01 1.064917221069335938e+02 9.634175109863281250e+01 4.418683052062988281e+00 -4.551886558532714844e+00 1.072709884643554688e+02 9.642026519775390625e+01 1.064917221069335938e+02 9.634175109863281250e+01 4.418683052062988281e+00 -4.551886558532714844e+00
1.051108551025390625e+02 9.695780181884765625e+01 1.052567749023437500e+02 9.712437438964843750e+01 2.860678195953369141e+00 -4.004516601562500000e+00 1.051108551025390625e+02 9.695780181884765625e+01 1.052567749023437500e+02 9.712437438964843750e+01 2.860678195953369141e+00 -4.004516601562500000e+00
